"TOA5","CR1000-Admin Met","CR1000","52119","CR1000.Std.25","CPU:WXT520-30,60.Rain-1-10-16.CR1","19841","Admin"
"TIMESTAMP","RECORD","Ws_Mean","Wd_MeanUnitVector","Wd_StdDev","AirTemp_Avg","RelHumidity","AirPressure","Ramount_Tot","Hamount_Tot"
"TS","RN","mph","Deg","Deg","Celsius","%","hPa","in","hits/cm2"
"","","WVc","WVc","WVc","Avg","Smp","Smp","Tot","Tot"
"2017-09-03 13:00:00",14444,9.67,114.1,23.72,86.9,23.7,645.5,0,0
"2017-09-03 14:00:00",14445,7.897,95.8,25.93,87.6,21.7,644.9,0,0
"2017-09-03 15:00:00",14446,10.63,125.6,23.33,87.6,21.8,644.6,0,0
"2017-09-03 16:00:00",14447,9.82,124,20.18,87.7,20.2,644.3,0,0
"2017-09-03 17:00:00",14448,11.55,134.3,11.9,87.1,21.4,644.4,0,0
"2017-09-03 18:00:00",14449,10.78,138.5,8.73,85.3,22.7,644.5,0,0
"2017-09-03 19:00:00",14450,3.56,173.7,19.43,82.9,32.2,644.6,0,0
"2017-09-03 20:00:00",14451,2.093,228.1,23.89,81.5,35.9,645,0,0
"2017-09-03 21:00:00",14452,1.616,202.2,54.51,79.47,39.6,645.2,0,0
"2017-09-03 22:00:00",14453,2.046,352.5,34.69,78.7,42,645.2,0,0
"2017-09-03 23:00:00",14454,2.173,296.2,46.95,76.86,43.8,644.9,0,0
"2017-09-04 00:00:00",14455,2.937,355.6,30.94,76.11,45.4,644.7,0,0
"2017-09-04 01:00:00",14456,1.38,260.5,38.47,74.18,44.8,644.5,0,0
"2017-09-04 02:00:00",14457,0.758,180.9,56.04,73.94,47.2,644.3,0,0
"2017-09-04 03:00:00",14458,1.275,252.4,55.81,74.13,48.8,644.3,0,0
"2017-09-04 04:00:00",14459,2.772,43.07,54.49,74.76,49.3,644.3,0,0
"2017-09-04 05:00:00",14460,2.208,84.7,42.32,74.07,51.6,644.6,0,0
"2017-09-04 06:00:00",14461,2.902,119.6,25.36,74.25,51.3,644.7,0,0
"2017-09-04 07:00:00",14462,1.217,95.5,57.16,75.53,45.2,645,0,0
"2017-09-04 08:00:00",14463,5.478,87.7,17.48,80.3,39.2,645,0,0
"2017-09-04 09:00:00",14464,6.991,101.1,20.3,81.4,34.7,645.1,0,0
"2017-09-04 10:00:00",14465,5.63,80.5,26.84,82.5,33.5,645.2,0,0
"2017-09-04 11:00:00",14466,6.116,117.4,44.14,84.5,27.1,644.7,0,0
"2017-09-04 12:00:00",14467,8.81,106.5,20.73,87.2,22.4,644.3,0,0
"2017-09-04 13:00:00",14468,11,123.8,18.77,88.8,19.8,643.9,0,0
"2017-09-04 14:00:00",14469,9.57,118.1,30.42,89.1,20.8,643.5,0,0
"2017-09-04 15:00:00",14470,7.355,164.7,36.69,89.6,19.6,643.1,0,0
"2017-09-04 16:00:00",14471,5.722,157.1,46.79,89.8,22.2,642.8,0,0
"2017-09-04 17:00:00",14472,8.32,108.3,13.33,88.9,22,642.8,0,0
"2017-09-04 18:00:00",14473,6.286,129.5,11.07,87.7,24.4,643.1,0,0
"2017-09-04 19:00:00",14474,3.244,238.6,24.18,84.9,28.9,643.4,0,0
"2017-09-04 20:00:00",14475,6.475,251,34.91,83.1,32.7,643.9,0,0
"2017-09-04 21:00:00",14476,5.023,117.1,19.95,79.76,35.1,644,0,0
"2017-09-04 22:00:00",14477,3.815,295.2,37.51,79.41,36.2,643.7,0,0
"2017-09-04 23:00:00",14478,4.986,299.2,8.86,78.79,35.9,643.8,0,0
"2017-09-05 00:00:00",14479,4.787,309,9.48,78.1,35.9,643.8,0,0
"2017-09-05 01:00:00",14480,5.483,302.9,13.46,78.14,36.9,643.7,0,0
"2017-09-05 02:00:00",14481,6.356,274.7,8.83,77.62,36.8,643.7,0,0
"2017-09-05 03:00:00",14482,5.978,287.4,8.12,76.81,37.9,643.7,0,0
"2017-09-05 04:00:00",14483,5.201,304.9,7.49,76.88,37.3,643.7,0,0
"2017-09-05 05:00:00",14484,3.787,306.7,15.04,76.9,38.3,643.9,0,0
"2017-09-05 06:00:00",14485,2.742,322.5,25.25,74.71,39.5,644.2,0,0
"2017-09-05 07:00:00",14486,2.786,337.5,25.06,76.76,36.3,644.5,0,0
"2017-09-05 08:00:00",14487,1.966,248.9,44.23,81.8,28.8,644.6,0,0
"2017-09-05 09:00:00",14488,3.345,264.7,32.82,85.2,27.9,644.8,0,0
"2017-09-05 10:00:00",14489,4.413,71.96,51.12,86.2,26.1,644.7,0,0
"2017-09-05 11:00:00",14490,4.657,79.37,61.5,88.2,24,644.6,0,0
"2017-09-05 12:00:00",14491,5.11,327.2,45.39,88.2,23.7,644.2,0,0
"2017-09-05 13:00:00",14492,12.44,270.4,12.93,85.9,28.7,644,0,0
"2017-09-05 14:00:00",14493,13.71,265.1,11.33,81.9,36.2,644,0.015,0
"2017-09-05 15:00:00",14494,10,271.5,15.44,80.6,32.6,643.7,0.023,0
"2017-09-05 16:00:00",14495,5.537,280.9,21.14,84.6,23.8,643.4,0,0
"2017-09-05 17:00:00",14496,8.17,268.7,12.68,85.7,23.5,643.2,0,0
"2017-09-05 18:00:00",14497,6.035,291.5,12.22,85.6,25.3,643.5,0,0
"2017-09-05 19:00:00",14498,2.337,58.94,42.14,81.5,31.9,643.7,0,0
"2017-09-05 20:00:00",14499,4.47,353.9,37.58,79.56,40,644.8,0,0
"2017-09-05 21:00:00",14500,9.06,101.1,14.93,75.04,38.6,645,0,0
"2017-09-05 22:00:00",14501,7.967,130.7,27.79,76.31,35.2,645,0,0
"2017-09-05 23:00:00",14502,5.309,40.98,28.22,77.77,37.8,645.2,0.012,0
"2017-09-06 00:00:00",14503,6.939,37.27,33.68,75.97,40.2,644.9,0.003,0
"2017-09-06 01:00:00",14504,2.186,299.6,34.41,73.93,36.5,644.6,0,0
"2017-09-06 02:00:00",14505,2.705,78.79,28.46,75.34,36.7,644,0,0
"2017-09-06 03:00:00",14506,6.331,306.6,13.03,75.32,31.7,643.9,0,0
"2017-09-06 04:00:00",14507,10.62,274.9,9.2,75.53,33.5,644.4,0,0
"2017-09-06 05:00:00",14508,9.86,279.2,11.79,74,33.3,644.5,0,0
"2017-09-06 06:00:00",14509,7.06,285.2,10.84,73.59,32.1,644.6,0,0
"2017-09-06 07:00:00",14510,3.779,318.9,14.74,74.77,31.8,644.6,0,0
"2017-09-06 08:00:00",14511,2.028,347.6,36.18,76.65,32.9,644.9,0,0
"2017-09-06 09:00:00",14512,4.138,126.2,28.51,80.8,26.5,645,0,0
"2017-09-06 10:00:00",14513,6.76,101.4,17.95,82.7,27.4,645,0,0
"2017-09-06 11:00:00",14514,8.82,108.5,15.29,83.7,24.7,644.9,0,0
"2017-09-06 12:00:00",14515,8.6,97.9,22.7,85.3,24.1,644.4,0,0
"2017-09-06 13:00:00",14516,8.38,303.5,46.03,82,36.5,644.5,0.568,0
"2017-09-06 14:00:00",14517,8.73,326.2,31.84,76.38,38,643.7,0.541,3
"2017-09-06 15:00:00",14518,5.911,4.104,24.65,81.2,41.1,643.4,0.002,0
"2017-09-06 16:00:00",14519,9.39,276.4,15.79,79.15,35.2,643,0,0
"2017-09-06 17:00:00",14520,11.28,267.4,10.72,77.27,35.8,643.3,0,0
"2017-09-06 18:00:00",14521,11.79,247.5,23.43,75.56,45.3,643.6,0.05,0
"2017-09-06 19:00:00",14522,9.58,306.8,23.69,74.25,38.5,643.4,0,0
"2017-09-06 20:00:00",14523,6.477,316.7,17.03,73,45.2,644.1,0,0
"2017-09-06 21:00:00",14524,6.34,116.4,38.57,72.79,49.9,644.1,0.001,0
"2017-09-06 22:00:00",14525,5.961,299.4,16.23,71.7,45.5,643.9,0,0
"2017-09-06 23:00:00",14526,5.396,308.4,6.742,72.9,41.1,643.7,0,0
"2017-09-07 00:00:00",14527,5.47,306.8,5.669,73.9,41,643.7,0,0
"2017-09-07 01:00:00",14528,6.18,287.1,7.737,74.46,37.5,643.5,0,0
"2017-09-07 02:00:00",14529,6.175,285,10.07,73.3,39.9,643.4,0,0
"2017-09-07 03:00:00",14530,4.83,310.4,11.03,73.08,37.2,643.3,0,0
"2017-09-07 04:00:00",14531,5.324,306.4,6.067,73.2,33.7,643.2,0,0
"2017-09-07 05:00:00",14532,5.926,311,6.616,72.72,34.8,643.4,0,0
"2017-09-07 06:00:00",14533,3.908,312.9,35.83,70.43,45.2,643.5,0,0
"2017-09-07 07:00:00",14534,1.699,294.6,57.33,71.33,40.4,643.7,0,0
"2017-09-07 08:00:00",14535,3.91,84.1,28.32,75.37,34.6,643.9,0,0
"2017-09-07 09:00:00",14536,5.212,67.16,18.26,76.36,35.7,644.3,0,0
"2017-09-07 10:00:00",14537,4.413,90.9,22.55,78.62,30.2,644.2,0,0
"2017-09-07 11:00:00",14538,7.109,99.9,17.99,81.5,29.2,643.8,0,0
"2017-09-07 12:00:00",14539,9.79,115.7,16.33,82.7,27.7,643.3,0,0
"2017-09-07 13:00:00",14540,8.87,135.6,16.07,82.7,29.5,642.9,0,0
"2017-09-07 14:00:00",14541,8.3,258.6,21,82.3,31.7,642.3,0.001,0
"2017-09-07 15:00:00",14542,9.51,10.54,33.86,78.52,42,642.1,0.003,0
"2017-09-07 16:00:00",14543,6.416,322.7,33.12,76.03,43.9,642,0.001,0
"2017-09-07 17:00:00",14544,10.43,119.2,22.33,74.77,51.2,642.1,0.192,0
"2017-09-07 18:00:00",14545,6.064,271.9,40.35,70.94,51.7,641.9,0.027,0
"2017-09-07 19:00:00",14546,2.734,2.904,41.11,70.66,56.2,642,0,0
"2017-09-07 20:00:00",14547,3.184,346.4,28.76,70.22,53.7,642.2,0,0
"2017-09-07 21:00:00",14548,2.939,320.9,19.93,69.48,53.8,642.2,0,0
"2017-09-07 22:00:00",14549,2.189,277.4,59.95,70.75,43.8,642.3,0,0
"2017-09-07 23:00:00",14550,4.92,202,11.8,72.68,43.3,642.2,0,0
"2017-09-08 00:00:00",14551,7.933,243.3,10.28,74.99,39.8,642.1,0,0
"2017-09-08 01:00:00",14552,9.06,247.8,8.33,74.8,42.4,641.9,0,0
"2017-09-08 02:00:00",14553,5.597,286,11.15,73.3,45.6,641.9,0,0
"2017-09-08 03:00:00",14554,4.492,311.9,9.33,71.93,39.9,641.7,0,0
"2017-09-08 04:00:00",14555,6.556,298.2,8.03,71.78,37.3,641.7,0,0
"2017-09-08 05:00:00",14556,5.147,90.6,30.61,70.39,51.2,642.2,0,0
"2017-09-08 06:00:00",14557,4.261,353,65.57,70.17,55.5,642.5,0,0
"2017-09-08 07:00:00",14558,5.027,70.9,32.46,70.48,52.1,642.5,0,0
"2017-09-08 08:00:00",14559,4.829,130.1,44.7,73.06,49.9,643.1,0,0
"2017-09-08 09:00:00",14560,4.45,157.9,25.78,74.17,53.3,643.4,0,0
"2017-09-08 10:00:00",14561,7.237,41.82,14.78,72.55,53.5,643.6,0.001,0
"2017-09-08 11:00:00",14562,8.94,45.67,15.91,72.73,54.5,643.5,0,0
"2017-09-08 12:00:00",14563,9.89,46.83,15.08,72.57,51.5,643.2,0,0
"2017-09-08 13:00:00",14564,9.92,34.35,15.9,74.05,53.4,642.9,0.001,0
"2017-09-08 14:00:00",14565,8.78,45.26,15.11,73.26,58.7,642.2,0.001,0
"2017-09-08 15:00:00",14566,8.8,60.99,15.72,68.09,78.7,642,0.271,0
"2017-09-08 16:00:00",14567,6.457,36.7,21.37,65.6,76.8,642.2,0.112,0
"2017-09-08 17:00:00",14568,9.6,112.2,25.39,62.98,81.9,643.3,0.174,0
"2017-09-08 18:00:00",14569,6.086,79.27,34.19,61.43,66,642.8,0.146,0
"2017-09-08 19:00:00",14570,5.205,299,35.6,63.83,77.2,642.9,0,0
"2017-09-08 20:00:00",14571,7.33,99.9,35.22,60.13,90.7,643.1,0,0
"2017-09-08 21:00:00",14572,4.196,87,37.33,58.82,88.8,643.7,0,0
"2017-09-08 22:00:00",14573,1.841,157.4,58.07,59.81,78,643.5,0,0
"2017-09-08 23:00:00",14574,2.096,124.1,60.32,61.07,74.4,643.8,0,0
"2017-09-09 00:00:00",14575,4.041,104.8,18.87,59.89,79.1,644,0,0
"2017-09-09 01:00:00",14576,4.014,67.65,35.67,60.1,75.6,643.8,0,0
"2017-09-09 02:00:00",14577,5.36,21.45,18.02,60.05,79.4,644,0,0
"2017-09-09 03:00:00",14578,4.364,94.3,38.57,59.07,84.5,643.9,0,0
"2017-09-09 04:00:00",14579,3.489,159.1,29.78,58.71,86.7,644.1,0,0
"2017-09-09 05:00:00",14580,3.102,358.8,48.68,59.29,82.3,644.5,0.027,0
"2017-09-09 06:00:00",14581,6.608,43.26,36.29,59.19,89,644.6,0.006,0
"2017-09-09 07:00:00",14582,4.681,106.6,11.64,58.88,90,645,0,0
"2017-09-09 08:00:00",14583,3.145,140.6,24.39,59.54,88.3,645.6,0.055,0
"2017-09-09 09:00:00",14584,4.857,45.76,35.08,60.6,83.6,645.9,0.001,0
"2017-09-09 10:00:00",14585,6.263,39.9,18.82,61.52,74.1,645.2,0.001,0
"2017-09-09 11:00:00",14586,6.386,71.66,16.47,63.71,73.5,645.4,0,0
"2017-09-09 12:00:00",14587,5.044,70.44,23.48,65.6,66.5,645.2,0,0
"2017-09-09 13:00:00",14588,3.825,97.6,28.63,66.35,69.4,645.2,0,0
"2017-09-09 14:00:00",14589,4.577,97.2,13.73,65.15,79,644.9,0.028,0
"2017-09-09 15:00:00",14590,7.744,105.1,11.51,63.99,74.6,644.6,0.003,0
"2017-09-09 16:00:00",14591,4.89,104.9,22.15,65.64,68.8,644.4,0,0
"2017-09-09 17:00:00",14592,2.744,35.07,38.67,67.52,60,644.5,0,0
"2017-09-09 18:00:00",14593,4.211,56.9,16.74,66.01,70.8,644.4,0,0
"2017-09-09 19:00:00",14594,1.883,312.6,26.07,65.04,74.5,644.5,0,0
"2017-09-09 20:00:00",14595,1.994,329.5,19.03,64.17,76.3,644.5,0,0
"2017-09-09 21:00:00",14596,2.002,22.05,29.64,63.09,78.1,644.6,0,0
"2017-09-09 22:00:00",14597,2.149,303.9,31.8,62.19,81.7,644.9,0,0
"2017-09-09 23:00:00",14598,2.669,301.5,20.72,62.13,78.7,644.9,0,0
"2017-09-10 00:00:00",14599,2.643,66.26,24.55,62.96,77.4,644.9,0,0
"2017-09-10 01:00:00",14600,2.248,58.87,31.65,63.02,75.1,644.8,0,0
"2017-09-10 02:00:00",14601,1.533,142.9,49.08,62.53,73.3,644.8,0,0
"2017-09-10 03:00:00",14602,2.028,143.9,41.12,62.72,74.7,644.7,0,0
"2017-09-10 04:00:00",14603,1.949,119.6,33.96,62.57,71.5,644.8,0,0
"2017-09-10 05:00:00",14604,1.415,184.1,52.11,62.46,74.5,645.1,0,0
"2017-09-10 06:00:00",14605,2.45,86.9,38.25,63,72.3,645.3,0,0
"2017-09-10 07:00:00",14606,2.953,116,35.14,65.12,64.3,645.5,0,0
"2017-09-10 08:00:00",14607,6.307,58.13,17.28,67.54,60.9,645.6,0,0
"2017-09-10 09:00:00",14608,6.995,54.6,16.56,68.85,58,645.8,0,0
"2017-09-10 10:00:00",14609,8.19,32.25,18.35,69.78,54.2,645.6,0,0
"2017-09-10 11:00:00",14610,8.13,40.31,18.45,71.59,55.7,645.5,0,0
"2017-09-10 12:00:00",14611,7.792,44.32,19.51,73.4,50.2,645.4,0,0
"2017-09-10 13:00:00",14612,9.01,56.81,17.59,74.99,48.6,645,0,0
"2017-09-10 14:00:00",14613,8.28,55.62,22.89,76.44,43.7,644.6,0,0
"2017-09-10 15:00:00",14614,7.469,38.97,22.26,77.52,43.2,644.4,0,0
"2017-09-10 16:00:00",14615,7.178,48.95,21.64,78.21,40.4,644.2,0,0
"2017-09-10 17:00:00",14616,7.282,40.95,17.49,78.38,39.8,644,0,0
"2017-09-10 18:00:00",14617,6.334,35.1,15.68,77.26,43,644,0,0
"2017-09-10 19:00:00",14618,5.674,43.39,11.08,75.58,43.3,644.3,0,0
"2017-09-10 20:00:00",14619,6.266,37.32,10.28,75.23,42,644.4,0,0
"2017-09-10 21:00:00",14620,4.294,45.89,32.32,74.8,45.3,644.5,0,0
"2017-09-10 22:00:00",14621,1.448,235.5,35.76,71.63,48.7,644.4,0,0
"2017-09-10 23:00:00",14622,1.393,324.2,51.24,71.68,46,644.6,0,0
"2017-09-11 00:00:00",14623,2.788,11.93,24.47,73.5,44.4,644.6,0,0
"2017-09-11 01:00:00",14624,1.874,276.4,46.69,71.72,46.1,644.4,0,0
"2017-09-11 02:00:00",14625,1.929,339.1,54.48,71.6,47.2,644.3,0,0
"2017-09-11 03:00:00",14626,1.987,64.6,52.72,71.85,45.3,644.2,0,0
"2017-09-11 04:00:00",14627,2.645,67.8,37.52,73.05,41.4,644.3,0,0
"2017-09-11 05:00:00",14628,2.538,96.7,22.92,72.56,41.2,644.4,0,0
"2017-09-11 06:00:00",14629,4.127,78.55,26.34,73.03,41.4,644.6,0,0
"2017-09-11 07:00:00",14630,4.29,59.74,33.26,73.54,40.9,644.9,0.025,0
"2017-09-11 08:00:00",14631,7.356,28.86,16.71,75.31,36.5,645.1,0,0
"2017-09-11 09:00:00",14632,9.55,22.34,12.21,75.85,35.4,645.2,0,0
"2017-09-11 10:00:00",14633,8.74,36.71,16.1,77.27,35.4,645.2,0,0
"2017-09-11 11:00:00",14634,7.86,49.53,16.39,78.74,35.1,645.1,0,0
"2017-09-11 12:00:00",14635,7.571,67.48,20.73,81.6,31.1,644.7,0,0
"2017-09-11 13:00:00",14636,8.67,85.2,21.69,83.3,30.9,644.3,0,0
"2017-09-11 14:00:00",14637,9.8,103.9,11.98,83.3,31.8,644,0,0
"2017-09-11 15:00:00",14638,11.56,107.1,11.31,83.2,31.3,643.7,0,0
"2017-09-11 16:00:00",14639,11.06,122.2,12.56,83.5,31.1,643.4,0,0
"2017-09-11 17:00:00",14640,8.07,118.6,12.22,83.5,33.3,643.4,0,0
"2017-09-11 18:00:00",14641,3.529,120.5,32.23,81.3,37.1,643.5,0,0
"2017-09-11 19:00:00",14642,1.457,30.75,51.48,78.96,38,643.7,0,0
"2017-09-11 20:00:00",14643,2.878,359.6,17.06,78.18,42.5,643.9,0,0
"2017-09-11 21:00:00",14644,4.075,232.1,34.3,77.28,36.5,644,0,0
"2017-09-11 22:00:00",14645,4.028,212.3,18.55,77.3,38.4,644.2,0,0
"2017-09-11 23:00:00",14646,1.855,253.8,58.53,76.87,38,644,0,0
"2017-09-12 00:00:00",14647,4.713,227.8,19.51,75.65,37,644,0,0
"2017-09-12 01:00:00",14648,5.484,245.4,12.43,75.66,33.5,644,0,0
"2017-09-12 02:00:00",14649,6.3,257.4,7.661,75.77,33.1,643.8,0,0
"2017-09-12 03:00:00",14650,4.662,256.1,18.99,73.83,38.9,643.7,0,0
"2017-09-12 04:00:00",14651,3.134,306.9,26.41,72,38.9,643.8,0,0
"2017-09-12 05:00:00",14652,2.363,298.8,36.11,71.71,38.3,643.7,0,0
"2017-09-12 06:00:00",14653,2.585,331.6,27.63,72.39,33.7,643.9,0,0
"2017-09-12 07:00:00",14654,3.448,39.39,36.1,74.75,30.8,644.1,0,0
"2017-09-12 08:00:00",14655,2.552,99.7,37.48,79.18,27.8,644.3,0,0
"2017-09-12 09:00:00",14656,4.423,130.3,31.24,81.9,26.2,644.4,0,0
"2017-09-12 10:00:00",14657,8.13,151.8,22,83.4,20.9,644.3,0,0
"2017-09-12 11:00:00",14658,8.58,163.1,25.68,84.5,20.5,644,0,0
"2017-09-12 12:00:00",14659,9.54,197.4,21.93,85,21.1,643.5,0,0
"2017-09-12 13:00:00",14660,8.34,222.6,30.39,85.7,19.7,643.1,0,0
"2017-09-12 14:00:00",14661,8.24,219.2,35.18,86.3,21,642.6,0,0
"2017-09-12 15:00:00",14662,7.966,207,30.27,86.6,18.9,642.2,0,0
"2017-09-12 16:00:00",14663,8.2,187.5,31.37,86.3,18.7,642,0,0
"2017-09-12 17:00:00",14664,7.59,177.4,22.25,85.3,19.5,641.8,0,0
"2017-09-12 18:00:00",14665,5.093,181.2,16.57,83.4,23.1,641.6,0,0
"2017-09-12 19:00:00",14666,4.015,202.5,15.93,80.7,26.4,641.8,0,0
"2017-09-12 20:00:00",14667,4.461,210.3,10.14,79.76,27.1,641.9,0,0
"2017-09-12 21:00:00",14668,8.76,226,10,80.1,30.4,642.1,0,0
"2017-09-12 22:00:00",14669,11.52,263.4,6.218,77.41,32.6,642.1,0,0
"2017-09-12 23:00:00",14670,8.15,268.7,5.364,76.01,34.5,641.9,0,0
"2017-09-13 00:00:00",14671,7.487,277.6,10.19,75.48,35.5,642,0,0
"2017-09-13 01:00:00",14672,7.209,279.9,7.066,74.53,36.4,641.7,0,0
"2017-09-13 02:00:00",14673,6.685,276.3,8.2,73.99,36.2,641.7,0,0
"2017-09-13 03:00:00",14674,5.643,283.3,11.4,73.07,37.9,641.6,0,0
"2017-09-13 04:00:00",14675,3.137,12.38,19.33,71.86,40.4,641.6,0,0
"2017-09-13 05:00:00",14676,2.594,344.6,28.34,70.71,40.9,641.6,0,0
"2017-09-13 06:00:00",14677,2.984,4.722,33.46,70.71,41.8,641.8,0,0
"2017-09-13 07:00:00",14678,2.229,328.9,29.79,72.09,34.9,641.9,0,0
"2017-09-13 08:00:00",14679,2.36,100.7,39.41,75.46,31.1,641.9,0.022,0
"2017-09-13 09:00:00",14680,5.451,109.8,15.21,78.85,33.8,641.9,0,0
"2017-09-13 10:00:00",14681,7.217,194.4,21.37,78.94,23.8,641.7,0,0
"2017-09-13 11:00:00",14682,6.21,182.7,29.76,81.8,25.1,641.4,0,0
"2017-09-13 12:00:00",14683,9.25,186.4,25.84,83.3,25,641.2,0,0
"2017-09-13 13:00:00",14684,10.1,179.3,24.99,83.8,23.8,640.4,0,0
"2017-09-13 14:00:00",14685,9.83,173.2,24.06,83.9,21.9,639.9,0,0
"2017-09-13 15:00:00",14686,8.45,176.5,23.95,84.1,21.3,639.5,0,0
"2017-09-13 16:00:00",14687,6.699,219.4,25.78,82.9,23.1,639.1,0,0
"2017-09-13 17:00:00",14688,6.595,203.2,22.91,82.6,25.9,638.9,0,0
"2017-09-13 18:00:00",14689,5.011,218.7,20.18,81.1,26.8,638.7,0,0
"2017-09-13 19:00:00",14690,10.03,221.5,15.08,80.3,24.8,639,0,0
"2017-09-13 20:00:00",14691,12.97,256.9,7.911,77.58,16.5,639.2,0,0
"2017-09-13 21:00:00",14692,11.98,255,5.55,74.93,14.9,639.2,0,0
"2017-09-13 22:00:00",14693,9.29,268.1,7.868,73.18,15.5,639.2,0,0
"2017-09-13 23:00:00",14694,6.6,273.3,14.43,73.12,16.3,639.1,0,0
"2017-09-14 00:00:00",14695,7.535,281.4,21.12,71.09,32.6,638.6,0.073,0
"2017-09-14 01:00:00",14696,8.33,280.4,11.42,67.23,30.9,638.3,0,0
"2017-09-14 02:00:00",14697,9.01,267.1,32.09,66.08,31.5,638.3,0,0
"2017-09-14 03:00:00",14698,11,284.9,11.07,62.82,33.5,638.2,0,0
"2017-09-14 04:00:00",14699,15.65,269.9,8.44,59.56,45.4,638.3,0,0
"2017-09-14 05:00:00",14700,11.83,266.5,7.408,57.56,52.8,638.3,0,0
"2017-09-14 06:00:00",14701,11.72,263.7,5.718,56.29,56.6,638.3,0,0
"2017-09-14 07:00:00",14702,8.21,283.7,11.88,56.77,55.8,638.3,0,0
"2017-09-14 08:00:00",14703,7.074,291.8,13.52,60.4,49.1,638.5,0,0
"2017-09-14 09:00:00",14704,12.03,280,12.1,61.06,53.9,639.1,0,0
"2017-09-14 10:00:00",14705,13.41,265.6,11.13,61.95,47.6,639.2,0,0
"2017-09-14 11:00:00",14706,10.35,264.6,14.58,65.36,41.6,639.1,0,0
"2017-09-14 12:00:00",14707,12.14,259.8,14.73,67.12,37.1,638.8,0,0
"2017-09-14 13:00:00",14708,10.16,254,18.89,68.58,27.3,638.6,0,0
"2017-09-14 14:00:00",14709,10.18,258.3,15.06,70.95,26.2,638.5,0,0
"2017-09-14 15:00:00",14710,10.74,251.8,15.17,71.77,23.9,638.3,0,0
"2017-09-14 16:00:00",14711,11.25,256.6,13.24,72.37,25.7,638.2,0,0
"2017-09-14 17:00:00",14712,13.45,263.3,11.48,72.46,26.4,638.3,0,0
"2017-09-14 18:00:00",14713,12.04,254.6,10.05,72.02,27.7,638.1,0,0
"2017-09-14 19:00:00",14714,11.87,249.3,11.23,71.43,28.3,638.3,0,0
"2017-09-14 20:00:00",14715,15.89,258.1,11.83,70.36,37,638.7,0,0
"2017-09-14 21:00:00",14716,14.73,262.9,11.52,67.86,41.3,638.7,0,0
"2017-09-14 22:00:00",14717,15.02,267.7,8.46,65.63,46.2,638.5,0,0
"2017-09-14 23:00:00",14718,11.34,282.2,9.36,63.51,49.5,638.3,0,0
"2017-09-15 00:00:00",14719,12.01,279.9,12.48,62.7,41.9,637.7,0,0
"2017-09-15 01:00:00",14720,19.31,272.7,8.73,62.49,43.9,637.8,0,0
"2017-09-15 02:00:00",14721,16.94,275.1,11.98,61.07,48.3,637.7,0,0
"2017-09-15 03:00:00",14722,14.72,283.3,11.31,59.27,49.6,637.7,0,0
"2017-09-15 04:00:00",14723,14.05,284.4,12.83,58.39,55.4,638,0,0
"2017-09-15 05:00:00",14724,12.4,279.8,10.96,56.77,60.7,638.3,0,0
"2017-09-15 06:00:00",14725,10.31,278.6,11.37,55.53,61.8,638.8,0,0
"2017-09-15 07:00:00",14726,6.948,282.2,15.25,56.07,60.9,639.2,0,0
"2017-09-15 08:00:00",14727,6.299,297.7,15.93,58.12,51.8,639.5,0,0
"2017-09-15 09:00:00",14728,2.747,254.3,59.65,63.2,40.7,639.6,0,0
"2017-09-15 10:00:00",14729,3.641,245.1,46.43,66.74,37.9,639.8,0,0
"2017-09-15 11:00:00",14730,7.184,272.5,20.81,68.76,37.2,639.8,0,0
"2017-09-15 12:00:00",14731,4.144,349.6,52.76,71.16,30.8,639.5,0,0
"2017-09-15 13:00:00",14732,4.956,14.69,47.49,72.74,30.7,639.3,0,0
"2017-09-15 14:00:00",14733,5.486,8.49,40.26,73.82,30,639.2,0,0
"2017-09-15 15:00:00",14734,5.441,7.497,30.62,74.3,29.3,638.9,0,0
"2017-09-15 16:00:00",14735,5.783,19.12,27.98,74.61,31,638.9,0,0
"2017-09-15 17:00:00",14736,4.376,75.34,29.97,74.15,31.8,639.1,0,0
"2017-09-15 18:00:00",14737,4.458,133.4,34.36,72.87,31.3,639.2,0,0
"2017-09-15 19:00:00",14738,7.554,264.9,10.93,71.49,32.3,639.5,0,0
"2017-09-15 20:00:00",14739,8.06,258.4,7.075,69.84,33.4,639.9,0,0
"2017-09-15 21:00:00",14740,6.705,270.1,5.632,68.51,33.3,640.1,0,0
"2017-09-15 22:00:00",14741,5.16,297.9,8.73,68.01,33.2,640.3,0,0
"2017-09-15 23:00:00",14742,3.495,318.5,14.37,67.32,33.9,640.4,0,0
"2017-09-16 00:00:00",14743,4.954,316,10.06,66.09,34.1,640.5,0,0
"2017-09-16 01:00:00",14744,4.716,306.5,10.72,65.13,36.3,640.5,0,0
"2017-09-16 02:00:00",14745,3.881,305.6,21.5,63.29,33.6,640.5,0,0
"2017-09-16 03:00:00",14746,3.265,322.5,31.17,63.95,38.3,640.7,0,0
"2017-09-16 04:00:00",14747,3.615,326.6,17.36,61.58,38.3,640.9,0,0
"2017-09-16 05:00:00",14748,1.964,43.53,42.97,61.92,36.1,641,0,0
"2017-09-16 06:00:00",14749,1.651,155.7,59.32,61.4,34.1,641.5,0,0
"2017-09-16 07:00:00",14750,4.688,82.4,25.79,64.15,27,641.9,0,0
"2017-09-16 08:00:00",14751,7.816,58.49,17.57,65.15,25.6,642.2,0,0
